lat,lon,inUS,Within 500mi of Riyadh,Distance_from_Riyadh(in mi),Within 500mi of Tokyo,Distance_from_Tokyo(in mi),Within 500mi of Mexico City,Distance_from_Mexico City(in mi),Within 500mi of Lima,Distance_from_Lima(in mi),Within 500mi of Reykjavik,Distance_from_Reykjavik(in mi),Within 500mi of Zurich,Distance_from_Zurich(in mi),Within 500mi of Sydney,Distance_from_Sydney(in mi)
-11.0,20.333332,N,N,"3,039.832",N,"8,304.194",N,"8,377.156",N,"6,549.154",N,"5,642.342",N,"4,097.37",N,"7,964.54"
-11.0,22.0,N,N,"2,975.365",N,"8,211.545",N,"8,485.731",N,"6,659.085",N,"5,676.365",N,"4,116.788",N,"7,885.472"
-10.983333,26.733334,N,N,"2,807.718",N,"7,946.676",N,"8,793.805",N,"6,970.63",N,"5,777.256",N,"4,184.027",N,"7,655.524"
-10.916667,-37.066666,N,N,"6,151.517",N,"10,713.375",N,"4,714.093",N,"2,705.951",N,"5,246.929",N,"4,904.24",N,"9,293.48"
-10.883333,-37.63333,N,N,"6,185.296",N,"10,714.83",N,"4,678.612",N,"2,667.929",N,"5,249.231",N,"4,922.028",N,"9,289.085"
-10.866667,26.633333,N,N,"2,803.899",N,"7,947.712",N,"8,785.043",N,"6,966.111",N,"5,767.411",N,"4,174.563",N,"7,665.981"
-10.833333,-38.13333,N,N,"6,214.53",N,"10,714.085",N,"4,646.708",N,"2,634.519",N,"5,249.988",N,"4,936.646",N,"9,286.243"
-10.833333,-37.516666,N,N,"6,176.663",N,"10,710.678",N,"4,684.168",N,"2,676.152",N,"5,244.843",N,"4,914.985",N,"9,293.892"
-10.833333,17.5,N,N,"3,146.554",N,"8,454.387",N,"8,189.403",N,"6,364.444",N,"5,575.832",N,"4,058.653",N,"8,104.563"
-10.82696,15.031974,N,N,"3,253.075",N,"8,589.944",N,"8,028.614",N,"6,201.004",N,"5,529.592",N,"4,040.376",N,"8,216.448"
-10.8,-65.36667,N,N,"7,910.408",N,"10,106.095",N,"3,105.126",N,795.835,N,"5,652.198",N,"6,034.133",N,"8,525.082"
-10.766667,-37.8,N,N,"6,192.096",N,"10,707.76",N,"4,664.896",N,"2,657.492",N,"5,242.612",N,"4,920.974",N,"9,294.968"
-10.75,-50.566666,N,N,"6,982.265",N,"10,596.002",N,"3,907.368",N,"1,795.203",N,"5,387.946",N,"5,403.522",N,"9,036.75"
-10.716667,25.466667,N,N,"2,833.852",N,"8,007.059",N,"8,706.132",N,"6,892.056",N,"5,731.778",N,"4,145.908",N,"7,730.799"
-10.716667,142.46666,N,N,"6,878.82",N,"3,210.786",N,"8,302.933",N,"9,301.236",N,"8,667.425",N,"8,757.52",N,"1,693.567"
-10.7,22.333332,N,N,"2,945.557",N,"8,181.136",N,"8,501.658",N,"6,685.957",N,"5,663.567",N,"4,100.606",N,"7,884.165"
-10.666667,-37.733334,N,N,"6,185.06",N,"10,700.499",N,"4,665.878",N,"2,662.707",N,"5,235.201",N,"4,912.72",N,"9,302.586"
-10.666667,-37.666668,N,N,"6,180.965",N,"10,700.114",N,"4,669.933",N,"2,667.209",N,"5,234.648",N,"4,910.379",N,"9,303.404"
-10.666667,19.25,N,N,"3,064.769",N,"8,350.972",N,"8,300.134",N,"6,482.811",N,"5,598.742",N,"4,063.298",N,"8,031.995"
-10.616667,-37.666668,N,N,"6,179.493",N,"10,696.672",N,"4,668.401",N,"2,667.572",N,"5,231.219",N,"4,907.422",N,"9,306.802"
-10.5,-48.0,N,N,"6,815.498",N,"10,629.476",N,"4,047.219",N,"1,970.347",N,"5,335.317",N,"5,287.144",N,"9,120.218"
-10.5,-37.5,N,N,"6,165.817",N,"10,687.641",N,"4,674.983",N,"2,679.69",N,"5,221.845",N,"4,894.672",N,"9,316.758"
-10.5,14.0,N,N,"3,282.361",N,"8,633.085",N,"7,955.014",N,"6,137.247",N,"5,489.347",N,"4,012.065",N,"8,279.329"
-10.5,14.333333,N,N,"3,267.294",N,"8,614.864",N,"7,976.708",N,"6,159.391",N,"5,495.266",N,"4,013.834",N,"8,264.579"
-10.433333,-37.333332,N,N,"6,153.611",N,"10,681.994",N,"4,683.113",N,"2,691.448",N,"5,215.913",N,"4,884.886",N,"9,323.284"
-10.433333,-37.266666,N,N,"6,149.515",N,"10,681.552",N,"4,687.18",N,"2,695.95",N,"5,215.373",N,"4,882.554",N,"9,324.071"
-10.425,-161.03528,N,N,"10,364.422",N,"4,998.16",N,"4,689.771",N,"5,667.834",N,"8,231.153",N,"9,812.47",N,"3,417.771"
-10.376424,-161.01205,N,N,"10,363.981",N,"4,997.031",N,"4,686.877",N,"5,666.917",N,"8,227.465",N,"9,808.866",N,"3,421.023"
-10.366667,28.633333,N,N,"2,710.225",N,"7,816.211",N,"8,905.522",N,"7,106.242",N,"5,780.219",N,"4,175.736",N,"7,589.084"
-10.35,-37.733334,N,N,"6,175.743",N,"10,678.697",N,"4,656.18",N,"2,665.069",N,"5,213.487",N,"4,894.003",N,"9,324.099"
-10.333333,-36.833332,N,N,"6,119.941",N,"10,671.578",N,"4,710.612",N,"2,725.985",N,"5,205.055",N,"4,861.508",N,"9,335.856"
-10.333333,16.0,N,N,"3,184.453",N,"8,516.727",N,"8,081.915",N,"6,272.508",N,"5,514.458",N,"4,012.78",N,"8,198.525"
-10.3,-37.25,N,N,"6,144.555",N,"10,672.274",N,"4,684.146",N,"2,698.102",N,"5,206.091",N,"4,874.073",N,"9,333.34"
-10.266667,-37.033333,N,N,"6,130.255",N,"10,668.48",N,"4,696.372",N,"2,712.997",N,"5,202.065",N,"4,864.524",N,"9,338.129"
-10.259178,20.624893,N,N,"2,986.716",N,"8,258.505",N,"8,381.718",N,"6,580.179",N,"5,599.368",N,"4,050.109",N,"7,987.47"
-10.233333,-37.233334,N,N,"6,141.563",N,"10,667.578",N,"4,683.141",N,"2,699.75",N,"5,201.383",N,"4,869.541",N,"9,338.073"
-10.216667,-37.0,N,N,"6,126.729",N,"10,664.805",N,"4,696.898",N,"2,715.643",N,"5,198.369",N,"4,860.396",N,"9,341.916"
-10.2,-36.5,N,N,"6,095.519",N,"10,659.771",N,"4,726.992",N,"2,749.548",N,"5,193.308",N,"4,842.012",N,"9,348.609"
-10.166944,-48.33278,N,N,"6,826.999",N,"10,601.507",N,"4,016.032",N,"1,950.37",N,"5,317.23",N,"5,281.608",N,"9,133.184"
-10.166667,-37.166668,N,N,"6,135.496",N,"10,662.543",N,"4,685.196",N,"2,704.783",N,"5,196.272",N,"4,863.259",N,"9,343.392"
-10.166667,-37.0,N,N,"6,125.251",N,"10,661.37",N,"4,695.387",N,"2,716.041",N,"5,194.938",N,"4,857.431",N,"9,345.321"
-10.133333,-36.833332,N,N,"6,114.021",N,"10,657.847",N,"4,704.579",N,"2,727.567",N,"5,191.33",N,"4,849.64",N,"9,349.484"
-10.083333,-37.583332,N,N,"6,158.667",N,"10,659.472",N,"4,657.206",N,"2,677.307",N,"5,193.956",N,"4,872.96",N,"9,344.068"
-10.083333,-36.583332,N,N,"6,097.178",N,"10,652.455",N,"4,718.385",N,"2,744.859",N,"5,185.944",N,"4,837.972",N,"9,355.663"
-10.066667,-36.7,N,N,"6,103.853",N,"10,652.242",N,"4,710.737",N,"2,737.114",N,"5,185.708",N,"4,841.04",N,"9,355.516"
-10.0,-55.666668,N,N,"7,280.693",N,"10,414.569",N,"3,589.211",N,"1,456.612",N,"5,417.404",N,"5,572.461",N,"8,928.312"
-10.0,-44.083332,N,N,"6,558.057",N,"10,645.336",N,"4,261.683",N,"2,238.816",N,"5,252.652",N,"5,106.773",N,"9,242.23"
-10.0,-36.75,N,N,"6,104.952",N,"10,648.056",N,"4,705.671",N,"2,734.283",N,"5,181.525",N,"4,838.824",N,"9,359.504"
-10.0,15.0,N,N,"3,211.401",N,"8,557.882",N,"8,010.158",N,"6,210.976",N,"5,473.945",N,"3,983.277",N,"8,260.875"
-10.0,16.666668,N,N,"3,137.667",N,"8,466.533",N,"8,118.706",N,"6,321.745",N,"5,504.758",N,"3,994.792",N,"8,185.262"
-10.0,17.666668,N,N,"3,094.535",N,"8,411.536",N,"8,183.848",N,"6,388.146",N,"5,523.775",N,"4,002.944",N,"8,139.222"
-10.0,21.5,N,N,"2,937.63",N,"8,199.604",N,"8,433.6",N,"6,642.224",N,"5,600.213",N,"4,042.706",N,"7,958.41"
-9.966667,-67.8,N,N,"8,041.2",N,"9,957.058",N,"2,944.737",N,643.562,N,"5,648.629",N,"6,098.957",N,"8,470.527"
-9.95,25.466667,N,N,"2,788.183",N,"7,976.854",N,"8,691.014",N,"6,905.141",N,"5,681.662",N,"4,094.34",N,"7,767.142"
-9.866667,-36.666668,N,N,"6,095.88",N,"10,638.255",N,"4,706.779",N,"2,741.025",N,"5,171.721",N,"4,828.008",N,"9,369.519"
-9.866667,-36.416668,N,N,"6,080.509",N,"10,636.219",N,"4,722.118",N,"2,757.915",N,"5,169.785",N,"4,819.311",N,"9,372.246"
-9.833333,-37.666668,N,N,"6,156.439",N,"10,642.747",N,"4,644.522",N,"2,673.747",N,"5,177.503",N,"4,861.132",N,"9,360.023"
-9.833333,14.0,N,N,"3,248.165",N,"8,605.592",N,"7,941.693",N,"6,146.859",N,"5,444.879",N,"3,966.139",N,"8,314.265"
-9.766667,-36.833332,N,N,"6,103.171",N,"10,632.67",N,"4,693.559",N,"2,730.617",N,"5,166.168",N,"4,827.893",N,"9,374.466"
-9.733333,-37.166668,N,N,"6,122.702",N,"10,632.754",N,"4,672.117",N,"2,708.383",N,"5,166.544",N,"4,837.601",N,"9,372.882"
-9.7,-36.466667,N,N,"6,078.639",N,"10,625.207",N,"4,714.074",N,"2,755.965",N,"5,158.729",N,"4,811.148",N,"9,383.076"
-9.683333,22.866667,N,N,"2,867.005",N,"8,111.056",N,"8,516.299",N,"6,737.794",N,"5,607.982",N,"4,038.637",N,"7,907.706"
-9.675477,16.82553,N,N,"3,113.523",N,"8,444.557",N,"8,122.546",N,"6,337.164",N,"5,486.213",N,"3,973.754",N,"8,194.524"
-9.666667,-37.2,N,N,"6,122.787",N,"10,628.394",N,"4,668.068",N,"2,706.709",N,"5,162.24",N,"4,834.828",N,"9,377.024"
-9.666667,-36.683334,N,N,"6,090.981",N,"10,624.659",N,"4,699.771",N,"2,741.617",N,"5,158.125",N,"4,816.722",N,"9,382.966"
-9.666667,18.833332,N,N,"3,027.14",N,"8,333.724",N,"8,253.18",N,"6,470.694",N,"5,524.404",N,"3,990.83",N,"8,101.59"
-9.66078,20.391554,N,N,"2,962.666",N,"8,247.408",N,"8,354.588",N,"6,574.182",N,"5,555.171",N,"4,006.713",N,"8,028.12"
-9.652406,-35.72243,N,N,"6,031.47",N,"10,615.214",N,"4,758.435",N,"2,806.662",N,"5,149.859",N,"4,782.549",N,"9,394.019"
-9.616667,-36.333332,N,N,"6,067.965",N,"10,618.375",N,"4,719.787",N,"2,765.702",N,"5,151.983",N,"4,801.56",N,"9,390.196"
-9.583333,-37.666668,N,N,"6,149.083",N,"10,625.534",N,"4,636.954",N,"2,675.91",N,"5,160.361",N,"4,846.374",N,"9,377.003"
-9.583333,13.66667,N,N,"3,250.76",N,"8,613.355",N,"7,914.931",N,"6,128.257",N,"5,422.298",N,"3,947.231",N,"8,342.167"
-9.55,-37.433334,N,N,"6,133.721",N,"10,621.864",N,"4,650.249",N,"2,691.971",N,"5,156.142",N,"4,836.153",N,"9,382.151"
-9.544722,16.345278,N,N,"3,127.699",N,"8,465.536",N,"8,088.619",N,"6,307.177",N,"5,468.487",N,"3,961.101",N,"8,223.255"
-9.5,-36.833332,N,N,"6,095.282",N,"10,614.357",N,"4,685.577",N,"2,732.957",N,"5,147.869",N,"4,812.088",N,"9,392.632"
-9.5,14.666667,N,N,"3,200.64",N,"8,555.446",N,"7,978.367",N,"6,196.086",N,"5,434.607",N,"3,946.869",N,"8,301.805"
-9.5,15.666667,N,N,"3,155.515",N,"8,500.842",N,"8,043.505",N,"6,262.677",N,"5,452.884",N,"3,953.198",N,"8,256.547"
-9.5,16.333332,N,N,"3,125.874",N,"8,464.354",N,"8,086.935",N,"6,307.048",N,"5,465.292",N,"3,957.941",N,"8,226.088"
-9.5,17.0,N,N,"3,096.599",N,"8,427.799",N,"8,130.368",N,"6,351.399",N,"5,477.878",N,"3,963.102",N,"8,195.406"
-9.45,-37.8,N,N,"6,153.383",N,"10,617.084",N,"4,624.755",N,"2,668.092",N,"5,152.336",N,"4,843.238",N,"9,384.374"
-9.433333,-36.966667,N,N,"6,101.524",N,"10,610.747",N,"4,675.392",N,"2,724.549",N,"5,144.355",N,"4,812.817",N,"9,395.64"
-9.416667,-38.066666,N,N,"6,168.855",N,"10,616.131",N,"4,607.407",N,"2,650.376",N,"5,152.315",N,"4,850.764",N,"9,383.192"
-9.383333,142.61667,N,N,"6,851.334",N,"3,119.369",N,"8,266.652",N,"9,336.079",N,"8,577.687",N,"8,690.298",N,"1,778.578"
-9.35,-36.666668,N,N,"6,080.579",N,"10,602.793",N,"4,691.352",N,"2,745.579",N,"5,136.261",N,"4,797.36",N,"9,404.735"
-9.333333,-37.333332,N,N,"6,121.171",N,"10,606.335",N,"4,649.873",N,"2,700.687",N,"5,140.461",N,"4,819.819",N,"9,398.096"
-9.333333,-36.75,N,N,"6,085.219",N,"10,602.287",N,"4,685.729",N,"2,740.102",N,"5,135.773",N,"4,799.291",N,"9,404.932"
-9.333333,15.0,N,N,"3,176.91",N,"8,530.361",N,"7,996.689",N,"6,220.725",N,"5,429.558",N,"3,937.406",N,"8,295.394"
-9.333333,17.166668,N,N,"3,080.481",N,"8,411.823",N,"8,137.844",N,"6,364.993",N,"5,469.997",N,"3,953.026",N,"8,196.151"
-9.3,-38.966667,N,N,"6,221.02",N,"10,611.474",N,"4,548.782",N,"2,590.635",N,"5,152.234",N,"4,876.207",N,"9,378.741"
-9.3,14.916667,N,N,"3,178.977",N,"8,533.522",N,"7,990.581",N,"6,215.66",N,"5,425.821",N,"3,934.6",N,"8,300.887"
-9.25,19.25,N,N,"2,986.981",N,"8,293.831",N,"8,271.888",N,"6,504.806",N,"5,505.11",N,"3,966.5",N,"8,102.712"
-9.2,25.85,N,N,"2,730.293",N,"7,925.719",N,"8,700.723",N,"6,943.18",N,"5,641.155",N,"4,050.018",N,"7,783.393"
-9.166667,13.833333,N,N,"3,221.913",N,"8,586.916",N,"7,917.287",N,"6,145.363",N,"5,397.451",N,"3,919.353",N,"8,356.525"
-9.166667,14.75,N,N,"3,179.719",N,"8,537.065",N,"7,976.999",N,"6,206.496",N,"5,413.913",N,"3,924.418",N,"8,315.319"
-9.166667,15.333333,N,N,"3,153.202",N,"8,505.268",N,"8,015.001",N,"6,245.381",N,"5,424.568",N,"3,928.058",N,"8,288.864"
-9.166667,18.0,N,N,"3,035.494",N,"8,359.236",N,"8,188.742",N,"6,422.962",N,"5,475.006",N,"3,948.795",N,"8,165.741"
-9.166667,20.166668,N,N,"2,944.444",N,"8,239.867",N,"8,329.91",N,"6,567.013",N,"5,518.019",N,"3,970.535",N,"8,063.221"
-9.116667,-37.716667,N,N,"6,138.442",N,"10,593.677",N,"4,619.824",N,"2,676.815",N,"5,128.781",N,"4,820.623",N,"9,408.059"
-9.0,-70.0,N,N,"8,153.267",N,"9,809.063",N,"2,790.744",N,523.135,N,"5,633.677",N,"6,147.995",N,"8,427.375"
-9.0,-36.0,N,N,"6,029.13",N,"10,573.195",N,"4,722.1",N,"2,793.925",N,"5,107.114",N,"4,753.322",N,"9,435.797"
-9.0,13.333333,N,N,"3,236.81",N,"8,607.049",N,"7,881.294",N,"6,114.391",N,"5,377.492",N,"3,905.44",N,"8,387.542"
-9.0,16.5,N,N,"3,092.228",N,"8,434.633",N,"8,087.595",N,"6,325.595",N,"5,435.222",N,"3,924.863",N,"8,243.914"
-9.0,26.0,N,N,"2,713.189",N,"7,909.392",N,"8,706.339",N,"6,956.487",N,"5,631.442",N,"4,039.021",N,"7,785.258"
-8.981667,-158.06056,N,N,"10,475.873",N,"5,081.271",N,"4,463.981",N,"5,487.451",N,"8,069.687",N,"9,670.305",N,"3,640.221"
-8.960278,-157.9311,N,N,"10,482.082",N,"5,086.913",N,"4,455.421",N,"5,479.043",N,"8,065.303",N,"9,666.709",N,"3,648.231"
-8.916667,14.916667,N,N,"3,159.277",N,"8,517.581",N,"7,982.722",N,"6,221.26",N,"5,400.299",N,"3,908.223",N,"8,320.685"
-8.916667,15.08333,N,N,"3,151.666",N,"8,508.506",N,"7,993.581",N,"6,232.377",N,"5,403.345",N,"3,909.26",N,"8,313.111"
-8.836804,13.233174,N,N,"3,233.326",N,"8,605.606",N,"7,871.402",N,"6,110.039",N,"5,364.837",N,"3,893.732",N,"8,400.548"
-8.833333,13.333333,N,N,"3,228.445",N,"8,600.039",N,"7,877.855",N,"6,116.778",N,"5,366.366",N,"3,893.952",N,"8,396.266"
-8.833333,13.5,N,N,"3,220.628",N,"8,591.015",N,"7,888.712",N,"6,127.909",N,"5,369.305",N,"3,894.737",N,"8,388.826"
-8.833333,17.333332,N,N,"3,046.675",N,"8,382.131",N,"8,138.46",N,"6,383.617",N,"5,440.034",N,"3,920.13",N,"8,213.679"
-8.766667,-63.9,N,N,"7,764.04",N,"10,053.283",N,"3,089.131",N,921.735,N,"5,488.252",N,"5,862.468",N,"8,697.418"
-8.75,14.5,N,N,"3,169.905",N,"8,533.276",N,"7,952.135",N,"6,195.882",N,"5,381.629",N,"3,894.272",N,"8,348.184"
-8.733333,25.0,N,N,"2,732.902",N,"7,954.429",N,"8,635.699",N,"6,894.742",N,"5,591.831",N,"4,005.244",N,"7,847.827"
-8.666667,14.833333,N,N,"3,150.299",N,"8,511.675",N,"7,972.126",N,"6,219.348",N,"5,382.134",N,"3,890.51",N,"8,337.363"
-8.666667,15.166667,N,N,"3,135.019",N,"8,493.545",N,"7,993.844",N,"6,241.6",N,"5,388.236",N,"3,892.591",N,"8,322.175"
-8.666667,16.0,N,N,"3,097.197",N,"8,448.138",N,"8,048.14",N,"6,297.209",N,"5,403.687",N,"3,898.26",N,"8,283.955"
-8.666667,16.5,N,N,"3,074.771",N,"8,420.839",N,"8,080.718",N,"6,330.561",N,"5,413.091",N,"3,901.979",N,"8,260.855"
-8.666667,18.166668,N,N,"3,001.528",N,"8,329.57",N,"8,189.309",N,"6,441.663",N,"5,445.151",N,"3,916.084",N,"8,182.976"
-8.65,27.333332,N,N,"2,646.83",N,"7,821.083",N,"8,785.709",N,"7,050.668",N,"5,638.726",N,"4,038.086",N,"7,734.267"
-8.635427,19.64852,N,N,"2,936.762",N,"8,246.817",N,"8,285.201",N,"6,540.828",N,"5,472.494",N,"3,928.683",N,"8,114.189"
-8.58,13.664167,N,N,"3,200.203",N,"8,571.459",N,"7,894.154",N,"6,142.516",N,"5,355.31",N,"3,878.08",N,"8,394.686"
-8.5,-48.333332,N,N,"6,780.657",N,"10,489.945",N,"3,958.112",N,"1,966.56",N,"5,204.385",N,"5,188.246",N,"9,239.716"
-8.5,13.833333,N,N,"3,188.253",N,"8,558.929",N,"7,903.51",N,"6,154.973",N,"5,352.986",N,"3,873.422",N,"8,391.243"
-8.5,14.666667,N,N,"3,149.482",N,"8,513.748",N,"7,957.804",N,"6,210.649",N,"5,368",N,"3,878.038",N,"8,353.536"
-8.5,15.333333,N,N,"3,118.843",N,"8,477.513",N,"8,001.241",N,"6,255.171",N,"5,380.216",N,"3,882.21",N,"8,323.107"
-8.466667,28.9,N,N,"2,584.972",N,"7,726.304",N,"8,883.587",N,"7,157.46",N,"5,662.959",N,"4,054.331",N,"7,662.723"
-8.419151,20.744656,N,N,"2,879.449",N,"8,177.565",N,"8,352.086",N,"6,617.163",N,"5,480.532",N,"3,926.173",N,"8,072.09"
-8.35,22.583332,N,N,"2,801.868",N,"8,073.13",N,"8,470.353",N,"6,740.576",N,"5,514.416",N,"3,944.514",N,"7,985.776"
-8.333333,15.166667,N,N,"3,117.937",N,"8,479.6",N,"7,986.904",N,"6,246.484",N,"5,366.056",N,"3,869.663",N,"8,339.288"
-8.333333,15.5,N,N,"3,102.664",N,"8,461.476",N,"8,008.623",N,"6,268.75",N,"5,372.215",N,"3,871.862",N,"8,323.99"
-8.333333,19.0,N,N,"2,947.811",N,"8,270.105",N,"8,236.651",N,"6,502.288",N,"5,439.553",N,"3,901.336",N,"8,160.079"
-8.333333,20.666668,N,N,"2,877.912",N,"8,178.366",N,"8,345.207",N,"6,613.317",N,"5,473.275",N,"3,919.422",N,"8,080.052"
-8.25,14.0,N,N,"3,167.868",N,"8,539.36",N,"7,909.146",N,"6,169.723",N,"5,339.298",N,"3,857.072",N,"8,396.693"
-8.166667,17.166668,N,N,"3,018.873",N,"8,363.661",N,"8,113.72",N,"6,382.52",N,"5,392.63",N,"3,873.019",N,"8,255.056"
-8.05,-34.9,N,N,"5,933.012",N,"10,497.226",N,"4,762.761",N,"2,878.036",N,"5,033.867",N,"4,658.641",N,"9,511.413"
-8.033333,26.8,N,N,"2,627.915",N,"7,826.163",N,"8,737.834",N,"7,025.834",N,"5,586.411",N,"3,987.632",N,"7,789.873"
-8.0,-37.0,N,N,"6,061.263",N,"10,512.46",N,"4,630.89",N,"2,736.758",N,"5,046.284",N,"4,729.262",N,"9,492.788"
-8.0,13.5,N,N,"3,178.933",N,"8,555.785",N,"7,871.314",N,"6,139.881",N,"5,313.698",N,"3,837.305",N,"8,432.245"
-8.0,14.333333,N,N,"3,139.667",N,"8,510.758",N,"7,925.61",N,"6,195.636",N,"5,328.645",N,"3,841.684",N,"8,394.488"
-8.0,15.0,N,N,"3,108.624",N,"8,474.642",N,"7,969.047",N,"6,240.222",N,"5,340.808",N,"3,845.672",N,"8,364.018"
-8.0,19.666668,N,N,"2,901.42",N,"8,219.761",N,"8,273.051",N,"6,551.865",N,"5,430.913",N,"3,885.515",N,"8,144.612"
-7.883333,-37.11667,N,N,"6,065.043",N,"10,505.208",N,"4,620.241",N,"2,730.186",N,"5,039.229",N,"4,726.534",N,"9,499.312"
-7.833333,15.333333,N,N,"3,084.721",N,"8,449.541",N,"7,987.245",N,"6,264.956",N,"5,335.873",N,"3,836.366",N,"8,357.209"
-7.833333,15.916667,N,N,"3,057.918",N,"8,417.862",N,"8,025.25",N,"6,303.965",N,"5,346.755",N,"3,840.405",N,"8,330.215"
-7.833333,16.666668,N,N,"3,023.855",N,"8,377.046",N,"8,074.112",N,"6,354.102",N,"5,360.946",N,"3,846.079",N,"8,295.262"
-7.833333,21.5,N,N,"2,816.134",N,"8,111.97",N,"8,388.867",N,"6,676.683",N,"5,457.626",N,"3,895.458",N,"8,063.788"
-7.666667,-39.0,N,N,"6,175.432",N,"10,498.803",N,"4,497.334",N,"2,605.564",N,"5,040.693",N,"4,781.872",N,"9,488.492"
-7.666667,14.5,N,N,"3,115.073",N,"8,487.631",N,"7,929.415",N,"6,211.63",N,"5,309.467",N,"3,819.694",N,"8,404.038"
-7.666667,15.666667,N,N,"3,060.841",N,"8,424.432",N,"8,005.426",N,"6,289.703",N,"5,330.996",N,"3,827.179",N,"8,350.282"
-7.613282,15.056621,N,N,"3,086.363",N,"8,455.253",N,"7,964.546",N,"6,249.665",N,"5,316.118",N,"3,819.428",N,"8,381.206"
-7.583333,-39.233334,N,N,"6,187.489",N,"10,493.594",N,"4,480.438",N,"2,590.808",N,"5,037.139",N,"4,785.565",N,"9,490.597"
-7.533333,-38.833332,N,N,"6,161.195",N,"10,489.141",N,"4,503.653",N,"2,618.389",N,"5,030.044",N,"4,767.987",N,"9,499.951"
-7.516667,-39.0,N,N,"6,171.057",N,"10,488.447",N,"4,492.857",N,"2,607.345",N,"5,030.423",N,"4,773.114",N,"9,498.607"
-7.516667,-35.316666,N,N,"5,942.84",N,"10,465.194",N,"4,721.544",N,"2,855.923",N,"5,000.185",N,"4,641.332",N,"9,544.024"
-7.516667,24.183332,N,N,"2,692.569",N,"7,950.701",N,"8,556.573",N,"6,860.485",N,"5,494.286",N,"3,910.866",N,"7,946.017"
-7.5,15.166667,N,N,"3,075.499",N,"8,444.501",N,"7,969.301",N,"6,258.689",N,"5,310.615",N,"3,812.346",N,"8,381.912"
-7.5,15.5,N,N,"3,060.028",N,"8,426.443",N,"7,991.018",N,"6,281.002",N,"5,316.806",N,"3,814.571",N,"8,366.484"
-7.333333,-39.35,N,N,"6,187.456",N,"10,476.558",N,"4,465.759",N,"2,585.968",N,"5,021.115",N,"4,775.288",N,"9,505.64"
-7.333333,-38.733334,N,N,"6,149.147",N,"10,475.036",N,"4,503.899",N,"2,627.553",N,"5,015.441",N,"4,752.645",N,"9,514.914"
-7.333333,13.5,N,N,"3,145.857",N,"8,527.35",N,"7,857.153",N,"6,149.47",N,"5,269.222",N,"3,791.362",N,"8,466.817"
-7.333333,16.0,N,N,"3,028.442",N,"8,392.29",N,"8,020.024",N,"6,316.925",N,"5,315.107",N,"3,806.661",N,"8,351.671"
-7.333333,20.5,N,N,"2,829.979",N,"8,146.49",N,"8,313.03",N,"6,617.794",N,"5,403.951",N,"3,849.398",N,"8,136.84"
-7.316667,25.583332,N,N,"2,628.777",N,"7,864.939",N,"8,643.138",N,"6,956.947",N,"5,512.217",N,"3,919.279",N,"7,884.851"
-7.3,27.416668,N,N,"2,562.903",N,"7,762.341",N,"8,761.743",N,"7,079.153",N,"5,552.747",N,"3,949.452",N,"7,792.169"
-7.283333,19.0,N,N,"2,891.464",N,"8,226.687",N,"8,214.316",N,"6,518.352",N,"5,370.168",N,"3,829.594",N,"8,211.92"
-7.266667,-64.8,N,N,"7,779.354",N,"9,933.07",N,"2,975.979",N,897.136,N,"5,407.831",N,"5,823.776",N,"8,743.58"
-7.266667,-39.13333,N,N,"6,172.05",N,"10,471.508",N,"4,477.168",N,"2,601.4",N,"5,014.535",N,"4,763.426",N,"9,513.45"
-7.25,-39.466667,N,N,"6,192.282",N,"10,471.002",N,"4,456.061",N,"2,579.134",N,"5,016.507",N,"4,774.741",N,"9,509.432"
-7.25,-38.833332,N,N,"6,152.925",N,"10,469.583",N,"4,495.238",N,"2,621.835",N,"5,010.641",N,"4,751.439",N,"9,519.069"
-7.25,-36.5,N,N,"6,008.165",N,"10,457.342",N,"4,640.138",N,"2,779.225",N,"4,990.825",N,"4,667.199",N,"9,549.705"
-7.2,22.416668,N,N,"2,743.743",N,"8,035.465",N,"8,434.809",N,"6,747.816",N,"5,435.352",N,"3,864.365",N,"8,049.061"
-7.166667,-39.283333,N,N,"6,178.46",N,"10,464.92",N,"4,464.913",N,"2,592.535",N,"5,009.084",N,"4,763.123",N,"9,517.889"
-7.166667,-38.016666,N,N,"6,099.773",N,"10,460.805",N,"4,543.411",N,"2,677.938",N,"4,997.672",N,"4,716.779",N,"9,536.311"
-7.166667,14.333333,N,N,"3,097.877",N,"8,475.357",N,"7,907.871",N,"6,207.73",N,"5,273.13",N,"3,784.308",N,"8,437.348"
-7.166667,14.833333,N,N,"3,074.268",N,"8,448.38",N,"7,940.445",N,"6,241.236",N,"5,282.283",N,"3,787.294",N,"8,414.32"
-7.166667,15.166667,N,N,"3,058.633",N,"8,430.369",N,"7,962.159",N,"6,263.569",N,"5,288.443",N,"3,789.421",N,"8,398.897"
-7.133333,-39.733334,N,N,"6,205.471",N,"10,463.295",N,"4,436.094",N,"2,562.624",N,"5,011.057",N,"4,777.826",N,"9,513.045"
-7.123742,-34.865646,N,N,"5,903.249",N,"10,433.671",N,"4,738.552",N,"2,891.046",N,"4,969.967",N,"4,602.245",N,"9,575.157"
-7.107191,15.440565,N,N,"3,042.835",N,"8,413.031",N,"7,978.721",N,"6,282.79",N,"5,289.583",N,"3,787.161",N,"8,389.2"
